identity_key,contact_key,identity_type,identity_value,match_confidence,is_primary
ID01214-01,CT01214,email,nina.wagner1214@neumanngroupgmbh.com,1.0,1
ID01214-02,CT01214,badge_id,BDG-001214,0.74,0
ID01214-03,CT01214,mobile,+49 151 34914792,0.94,0
ID01215-01,CT01215,email,lea.zimmermann1215@langesolutionsgroup.com,1.0,1
ID01215-02,CT01215,cookie,ck_001215_1025,0.73,0
ID01216-01,CT01216,email,clara.zimmermann1216@schmidtpartnersag.com,1.0,1
ID01216-02,CT01216,badge_id,BDG-001216,0.73,0
ID01216-03,CT01216,mobile,+49 151 22842289,0.98,0
ID01217-01,CT01217,email,hanna.wolf1217@brauneventltd.com,1.0,1
ID01217-02,CT01217,cookie,ck_001217_3509,0.75,0
ID01217-03,CT01217,badge_id,BDG-001217,0.81,0
ID01218-01,CT01218,email,david.klein1218@langefairgmbh.com,1.0,1
ID01218-02,CT01218,cookie,ck_001218_6757,0.95,0
ID01218-03,CT01218,badge_id,BDG-001218,0.74,0
ID01218-04,CT01218,mobile,+49 151 55600819,0.86,0
ID01218-05,CT01218,CRM contact id,CRM-001218,0.84,0
ID01219-01,CT01219,email,nina.wolf1219@kleinsystemsltd.com,1.0,1
ID01219-02,CT01219,cookie,ck_001219_6836,0.87,0
ID01219-03,CT01219,badge_id,BDG-001219,0.84,0
ID01219-04,CT01219,mobile,+49 151 33868034,0.74,0
ID01219-05,CT01219,CRM contact id,CRM-001219,0.95,0
ID01220-01,CT01220,email,noah.bauer1220@kochconnectse.com,1.0,1
ID01220-02,CT01220,badge_id,BDG-001220,0.96,0
ID01220-03,CT01220,CRM contact id,CRM-001220,0.78,0
ID01221-01,CT01221,email,emma.richter1221@bauerconnectag.com,1.0,1
ID01221-02,CT01221,mobile,+49 151 83064515,0.86,0
ID01222-01,CT01222,email,david.schmidt1222@braunmarketse.com,1.0,1
ID01222-02,CT01222,cookie,ck_001222_1867,0.88,0
ID01222-03,CT01222,badge_id,BDG-001222,0.83,0
ID01222-04,CT01222,CRM contact id,CRM-001222,0.89,0
ID01223-01,CT01223,email,emma.becker1223@kocheventltd.com,1.0,1
ID01223-02,CT01223,mobile,+49 151 94233190,0.94,0
ID01224-01,CT01224,email,clara.hoffmann1224@hartmannconsultingkg.com,1.0,1
ID01224-02,CT01224,badge_id,BDG-001224,0.93,0
ID01224-03,CT01224,mobile,+49 151 56595198,0.91,0
ID01225-01,CT01225,email,marie.wagner1225@wagnerfairltd.com,1.0,1
ID01225-02,CT01225,cookie,ck_001225_6740,0.8,0
ID01225-03,CT01225,mobile,+49 151 54835291,0.87,0
ID01226-01,CT01226,email,paul.hoffmann1226@bauerconnectkg.com,1.0,1
ID01226-02,CT01226,cookie,ck_001226_3411,0.97,0
ID01226-03,CT01226,badge_id,BDG-001226,0.9,0
ID01226-04,CT01226,mobile,+49 151 27269849,0.98,0
ID01227-01,CT01227,email,luca.braun1227@hoffmanneventgroup.com,1.0,1
ID01227-02,CT01227,mobile,+49 151 86741851,0.72,0
ID01228-01,CT01228,email,julia.hoffmann1228@bauerfairag.com,1.0,1
ID01228-02,CT01228,badge_id,BDG-001228,0.91,0
ID01228-03,CT01228,mobile,+49 151 24117184,0.87,0
ID01228-04,CT01228,CRM contact id,CRM-001228,0.84,0
ID01229-01,CT01229,email,lukas.hoffmann1229@kochpartnersgmbh.com,1.0,1
ID01229-02,CT01229,cookie,ck_001229_4934,0.97,0
ID01230-01,CT01230,email,johannes.werner1230@kleineventltd.com,1.0,1
ID01230-02,CT01230,cookie,ck_001230_6949,0.75,0
ID01230-03,CT01230,badge_id,BDG-001230,0.92,0
ID01230-04,CT01230,mobile,+49 151 47869930,0.85,0
ID01231-01,CT01231,email,paul.werner1231@braundigitalholding.com,1.0,1
ID01231-02,CT01231,cookie,ck_001231_3369,0.95,0
ID01231-03,CT01231,mobile,+49 151 44114482,0.83,0
ID01232-01,CT01232,email,emma.braun1232@kochconnectse.com,1.0,1
ID01232-02,CT01232,cookie,ck_001232_4551,0.81,0
ID01232-03,CT01232,badge_id,BDG-001232,0.94,0
ID01232-04,CT01232,CRM contact id,CRM-001232,0.81,0
ID01233-01,CT01233,email,nina.schulz1233@hoffmannfairkg.com,1.0,1
ID01233-02,CT01233,mobile,+49 151 26404158,0.84,0
ID01234-01,CT01234,email,felix.hoffmann1234@langetradeholding.com,1.0,1
ID01234-02,CT01234,cookie,ck_001234_1908,0.81,0
ID01234-03,CT01234,badge_id,BDG-001234,0.93,0
ID01234-04,CT01234,CRM contact id,CRM-001234,0.97,0
ID01235-01,CT01235,email,luca.klein1235@kleingroupse.com,1.0,1
ID01235-02,CT01235,cookie,ck_001235_5451,0.73,0
ID01235-03,CT01235,mobile,+49 151 70492912,0.89,0
ID01236-01,CT01236,email,felix.werner1236@schmidtconnectse.com,1.0,1
ID01236-02,CT01236,cookie,ck_001236_5460,0.93,0
ID01236-03,CT01236,CRM contact id,CRM-001236,0.93,0
ID01237-01,CT01237,email,clara.meyer1237@braunconnectse.com,1.0,1
ID01237-02,CT01237,cookie,ck_001237_9594,0.86,0
ID01238-01,CT01238,email,noah.becker1238@hoffmannmediakg.com,1.0,1
ID01238-02,CT01238,badge_id,BDG-001238,0.84,0
ID01238-03,CT01238,mobile,+49 151 65302565,0.8,0
ID01239-01,CT01239,email,luca.schulz1239@hoffmannservicesgmbh.com,1.0,1
ID01239-02,CT01239,CRM contact id,CRM-001239,0.8,0
ID01240-01,CT01240,email,lukas.wagner1240@wagnergroupkg.com,1.0,1
ID01240-02,CT01240,cookie,ck_001240_1812,0.73,0
ID01240-03,CT01240,badge_id,BDG-001240,0.86,0
ID01240-04,CT01240,CRM contact id,CRM-001240,0.83,0
ID01241-01,CT01241,email,nina.hoffmann1241@bauerconnectgroup.com,1.0,1
ID01241-02,CT01241,cookie,ck_001241_6528,0.79,0
ID01241-03,CT01241,mobile,+49 151 46213632,0.75,0
ID01241-04,CT01241,CRM contact id,CRM-001241,0.83,0
ID01242-01,CT01242,email,finn.meyer1242@wagnereventgmbh.com,1.0,1
ID01242-02,CT01242,cookie,ck_001242_8756,0.77,0
ID01242-03,CT01242,badge_id,BDG-001242,0.92,0
ID01242-04,CT01242,mobile,+49 151 32841704,0.74,0
ID01243-01,CT01243,email,david.becker1243@neumanntradegroup.com,1.0,1
ID01243-02,CT01243,mobile,+49 151 87911748,0.75,0
ID01244-01,CT01244,email,tom.wolf1244@hoffmanndigitalse.com,1.0,1
ID01244-02,CT01244,cookie,ck_001244_6033,0.89,0
ID01244-03,CT01244,badge_id,BDG-001244,0.83,0
ID01244-04,CT01244,CRM contact id,CRM-001244,0.85,0
ID01245-01,CT01245,email,johannes.werner1245@meyerfairltd.com,1.0,1
ID01245-02,CT01245,badge_id,BDG-001245,0.77,0
ID01245-03,CT01245,mobile,+49 151 39222998,0.75,0
ID01245-04,CT01245,CRM contact id,CRM-001245,0.96,0
ID01246-01,CT01246,email,jonas.klein1246@neumanntradeholding.com,1.0,1
ID01246-02,CT01246,mobile,+49 151 52028231,0.79,0
ID01247-01,CT01247,email,amelie.richter1247@kleinpartnersholding.com,1.0,1
ID01248-01,CT01248,email,lukas.kruger1248@bauerconsultingltd.com,1.0,1
ID01248-02,CT01248,badge_id,BDG-001248,0.91,0
ID01248-03,CT01248,CRM contact id,CRM-001248,0.91,0
ID01249-01,CT01249,email,paula.werner1249@neumannsolutionsgroup.com,1.0,1
ID01249-02,CT01249,mobile,+49 151 75148761,0.99,0
ID01249-03,CT01249,CRM contact id,CRM-001249,0.87,0
ID01250-01,CT01250,email,sarah.schulz1250@braunexpoholding.com,1.0,1
ID01250-02,CT01250,cookie,ck_001250_7987,0.73,0
ID01250-03,CT01250,CRM contact id,CRM-001250,0.96,0
ID01251-01,CT01251,email,paul.hoffmann1251@braunholdingsholding.com,1.0,1
ID01251-02,CT01251,badge_id,BDG-001251,0.91,0
ID01251-03,CT01251,mobile,+49 151 97971854,0.72,0
ID01251-04,CT01251,CRM contact id,CRM-001251,0.87,0
ID01252-01,CT01252,email,amelie.klein1252@kochservicesse.com,1.0,1
ID01252-02,CT01252,CRM contact id,CRM-001252,0.8,0
ID01253-01,CT01253,email,paul.richter1253@schmidtsolutionsse.com,1.0,1
ID01253-02,CT01253,cookie,ck_001253_5819,0.88,0
ID01253-03,CT01253,badge_id,BDG-001253,0.97,0
ID01254-01,CT01254,email,anna.werner1254@wagnerconnectse.com,1.0,1
ID01254-02,CT01254,cookie,ck_001254_9048,0.85,0
ID01254-03,CT01254,mobile,+49 151 45005976,0.76,0
ID01255-01,CT01255,email,lukas.hartmann1255@kocheventltd.com,1.0,1
ID01256-01,CT01256,email,marie.koch1256@hoffmanngroupgmbh.com,1.0,1
ID01256-02,CT01256,badge_id,BDG-001256,0.74,0
ID01257-01,CT01257,email,jonas.becker1257@wernerpartnersse.com,1.0,1
ID01257-02,CT01257,cookie,ck_001257_9725,0.86,0
ID01257-03,CT01257,badge_id,BDG-001257,0.87,0
ID01257-04,CT01257,mobile,+49 151 15024377,0.97,0
ID01257-05,CT01257,CRM contact id,CRM-001257,0.8,0
ID01258-01,CT01258,email,sarah.richter1258@schmidtdigitalgmbh.com,1.0,1
ID01258-02,CT01258,mobile,+49 151 47788847,0.87,0
ID01259-01,CT01259,email,julian.meyer1259@kleinconsultingag.com,1.0,1
ID01259-02,CT01259,cookie,ck_001259_7739,0.74,0
ID01259-03,CT01259,badge_id,BDG-001259,0.95,0
ID01259-04,CT01259,mobile,+49 151 94423779,0.8,0
ID01259-05,CT01259,CRM contact id,CRM-001259,0.82,0
ID01260-01,CT01260,email,finn.hoffmann1260@wagnermarketse.com,1.0,1
ID01260-02,CT01260,badge_id,BDG-001260,0.94,0
ID01261-01,CT01261,email,marie.schmitt1261@schmidtgroupkg.com,1.0,1
ID01261-02,CT01261,mobile,+49 151 92506873,0.84,0
ID01262-01,CT01262,email,felix.schmidt1262@hoffmannconsultingkg.com,1.0,1
ID01262-02,CT01262,badge_id,BDG-001262,0.8,0
ID01262-03,CT01262,mobile,+49 151 76925145,0.98,0
ID01263-01,CT01263,email,sofia.klein1263@bauerexpoltd.com,1.0,1
ID01263-02,CT01263,badge_id,BDG-001263,0.73,0
ID01264-01,CT01264,email,noah.bauer1264@kochserviceskg.com,1.0,1
ID01264-02,CT01264,cookie,ck_001264_1893,0.98,0
ID01264-03,CT01264,badge_id,BDG-001264,0.84,0
ID01264-04,CT01264,CRM contact id,CRM-001264,0.9,0
ID01265-01,CT01265,email,paul.wolf1265@hoffmannmarketkg.com,1.0,1
ID01265-02,CT01265,cookie,ck_001265_3699,0.91,0
ID01266-01,CT01266,email,amelie.schmidt1266@wernerpartnersgroup.com,1.0,1
ID01266-02,CT01266,cookie,ck_001266_2730,0.82,0
ID01266-03,CT01266,badge_id,BDG-001266,0.75,0
ID01267-01,CT01267,email,max.schmitt1267@braunserviceskg.com,1.0,1
ID01267-02,CT01267,mobile,+49 151 25432404,0.94,0
ID01268-01,CT01268,email,lea.hoffmann1268@wagnerexpoholding.com,1.0,1
ID01268-02,CT01268,cookie,ck_001268_6045,0.9,0
ID01269-01,CT01269,email,lukas.richter1269@wernerfairholding.com,1.0,1
ID01269-02,CT01269,badge_id,BDG-001269,0.85,0
ID01269-03,CT01269,mobile,+49 151 26268796,0.75,0
ID01270-01,CT01270,email,hanna.schmidt1270@meyertradese.com,1.0,1
ID01270-02,CT01270,cookie,ck_001270_3043,0.85,0
ID01270-03,CT01270,CRM contact id,CRM-001270,0.79,0
ID01271-01,CT01271,email,elena.hoffmann1271@kleinconsultingkg.com,1.0,1
ID01271-02,CT01271,mobile,+49 151 55171932,0.79,0
ID01272-01,CT01272,email,david.lange1272@neumanngroupgroup.com,1.0,1
ID01272-02,CT01272,cookie,ck_001272_3106,0.74,0
ID01272-03,CT01272,mobile,+49 151 68752317,0.9,0
ID01273-01,CT01273,email,finn.neumann1273@langepartnersgroup.com,1.0,1
ID01273-02,CT01273,badge_id,BDG-001273,0.79,0
ID01273-03,CT01273,CRM contact id,CRM-001273,0.86,0
ID01274-01,CT01274,email,emma.braun1274@hoffmannsolutionskg.com,1.0,1
ID01274-02,CT01274,cookie,ck_001274_7069,0.78,0
ID01274-03,CT01274,badge_id,BDG-001274,0.98,0
ID01275-01,CT01275,email,elena.schulz1275@bauermediagmbh.com,1.0,1
ID01275-02,CT01275,cookie,ck_001275_5828,0.82,0
ID01275-03,CT01275,badge_id,BDG-001275,0.85,0
ID01275-04,CT01275,mobile,+49 151 85899286,0.83,0
ID01276-01,CT01276,email,jonas.schmidt1276@schmidtsystemsltd.com,1.0,1
ID01276-02,CT01276,cookie,ck_001276_8117,0.98,0
ID01276-03,CT01276,mobile,+49 151 37902884,0.85,0
ID01277-01,CT01277,email,johannes.schmitt1277@hoffmanngroupgmbh.com,1.0,1
ID01277-02,CT01277,badge_id,BDG-001277,0.84,0
ID01277-03,CT01277,mobile,+49 151 18113001,0.87,0
ID01278-01,CT01278,email,julian.koch1278@wernerfairgmbh.com,1.0,1
ID01278-02,CT01278,mobile,+49 151 17880918,0.9,0
ID01278-03,CT01278,CRM contact id,CRM-001278,0.9,0
ID01279-01,CT01279,email,noah.hartmann1279@schmidttradegmbh.com,1.0,1
ID01279-02,CT01279,CRM contact id,CRM-001279,0.91,0
ID01280-01,CT01280,email,elena.neumann1280@schmidtservicesgmbh.com,1.0,1
ID01280-02,CT01280,badge_id,BDG-001280,0.78,0
ID01281-01,CT01281,email,laura.meyer1281@kocheventag.com,1.0,1
ID01281-02,CT01281,cookie,ck_001281_7380,0.9,0
ID01281-03,CT01281,badge_id,BDG-001281,0.82,0
ID01281-04,CT01281,mobile,+49 151 12135165,0.81,0
ID01282-01,CT01282,email,sarah.hoffmann1282@kochmarketag.com,1.0,1
ID01282-02,CT01282,cookie,ck_001282_5471,0.78,0
ID01282-03,CT01282,badge_id,BDG-001282,0.97,0
ID01282-04,CT01282,mobile,+49 151 35974662,0.92,0
ID01282-05,CT01282,CRM contact id,CRM-001282,0.98,0
ID01283-01,CT01283,email,noah.kruger1283@braunconnectltd.com,1.0,1
ID01283-02,CT01283,cookie,ck_001283_5118,0.82,0
ID01283-03,CT01283,CRM contact id,CRM-001283,0.96,0
ID01284-01,CT01284,email,clara.neumann1284@brauneventltd.com,1.0,1
ID01284-02,CT01284,mobile,+49 151 93576948,0.78,0
ID01284-03,CT01284,CRM contact id,CRM-001284,0.75,0
ID01285-01,CT01285,email,emma.werner1285@langeeventgroup.com,1.0,1
ID01285-02,CT01285,cookie,ck_001285_9914,0.72,0
ID01285-03,CT01285,badge_id,BDG-001285,0.73,0
ID01285-04,CT01285,CRM contact id,CRM-001285,0.86,0
ID01286-01,CT01286,email,julian.richter1286@neumannpartnersholding.com,1.0,1
ID01286-02,CT01286,badge_id,BDG-001286,0.93,0
ID01286-03,CT01286,mobile,+49 151 36388840,0.72,0
ID01287-01,CT01287,email,lea.schmitt1287@wagnerfairse.com,1.0,1
ID01287-02,CT01287,cookie,ck_001287_9949,0.85,0
ID01287-03,CT01287,badge_id,BDG-001287,0.81,0
ID01287-04,CT01287,mobile,+49 151 88879891,0.81,0
ID01288-01,CT01288,email,max.wolf1288@schmidtpartnersag.com,1.0,1
ID01288-02,CT01288,badge_id,BDG-001288,0.93,0
ID01288-03,CT01288,mobile,+49 151 40328557,0.9,0
ID01288-04,CT01288,CRM contact id,CRM-001288,0.9,0
ID01289-01,CT01289,email,sarah.richter1289@meyersolutionsltd.com,1.0,1
ID01289-02,CT01289,cookie,ck_001289_7187,0.79,0
ID01289-03,CT01289,badge_id,BDG-001289,0.86,0
ID01290-01,CT01290,email,elena.neumann1290@kochmarketag.com,1.0,1
ID01290-02,CT01290,badge_id,BDG-001290,0.88,0
ID01290-03,CT01290,mobile,+49 151 39075094,0.84,0
ID01290-04,CT01290,CRM contact id,CRM-001290,0.88,0
ID01291-01,CT01291,email,elena.becker1291@schmidtsystemsag.com,1.0,1
ID01291-02,CT01291,cookie,ck_001291_4291,0.81,0
ID01291-03,CT01291,CRM contact id,CRM-001291,0.96,0
ID01292-01,CT01292,email,elena.lange1292@wagnereventgmbh.com,1.0,1
ID01292-02,CT01292,badge_id,BDG-001292,0.73,0
ID01292-03,CT01292,CRM contact id,CRM-001292,0.81,0
ID01293-01,CT01293,email,marie.becker1293@schmidtsolutionsag.com,1.0,1
ID01293-02,CT01293,mobile,+49 151 37587025,0.73,0
ID01294-01,CT01294,email,laura.wagner1294@meyerconsultinggroup.com,1.0,1
ID01294-02,CT01294,badge_id,BDG-001294,0.84,0
ID01294-03,CT01294,mobile,+49 151 60644002,0.75,0
ID01294-04,CT01294,CRM contact id,CRM-001294,0.96,0
ID01295-01,CT01295,email,ben.schmidt1295@meyersystemsse.com,1.0,1
ID01295-02,CT01295,cookie,ck_001295_8510,0.77,0
ID01295-03,CT01295,badge_id,BDG-001295,0.91,0
ID01296-01,CT01296,email,finn.wolf1296@kleinholdingskg.com,1.0,1
ID01296-02,CT01296,cookie,ck_001296_4831,0.74,0
ID01296-03,CT01296,badge_id,BDG-001296,0.85,0
ID01296-04,CT01296,mobile,+49 151 86766291,0.77,0
ID01297-01,CT01297,email,emma.bauer1297@neumannsolutionsgroup.com,1.0,1
ID01297-02,CT01297,badge_id,BDG-001297,0.91,0
ID01297-03,CT01297,CRM contact id,CRM-001297,0.84,0
ID01298-01,CT01298,email,johannes.zimmermann1298@hartmanndigitalgroup.com,1.0,1
ID01298-02,CT01298,cookie,ck_001298_2617,0.91,0
ID01298-03,CT01298,mobile,+49 151 75974746,0.97,0
ID01299-01,CT01299,email,mia.braun1299@braunconsultinggroup.com,1.0,1
ID01299-02,CT01299,cookie,ck_001299_6603,0.76,0
ID01299-03,CT01299,badge_id,BDG-001299,0.97,0
ID01299-04,CT01299,mobile,+49 151 18324593,0.8,0
ID01300-01,CT01300,email,lea.zimmermann1300@kocheventse.com,1.0,1
ID01300-02,CT01300,cookie,ck_001300_1665,0.96,0
ID01300-03,CT01300,badge_id,BDG-001300,0.93,0
ID01300-04,CT01300,mobile,+49 151 67954483,0.93,0
ID01300-05,CT01300,CRM contact id,CRM-001300,0.94,0
ID01301-01,CT01301,email,emma.klein1301@langedigitalholding.com,1.0,1
ID01301-02,CT01301,CRM contact id,CRM-001301,0.75,0
ID01302-01,CT01302,email,david.hartmann1302@meyereventltd.com,1.0,1
ID01302-02,CT01302,cookie,ck_001302_7433,0.81,0
ID01302-03,CT01302,badge_id,BDG-001302,0.84,0
ID01302-04,CT01302,mobile,+49 151 80233781,0.78,0
ID01302-05,CT01302,CRM contact id,CRM-001302,0.96,0
ID01303-01,CT01303,email,hanna.hartmann1303@wernerfairgroup.com,1.0,1
ID01303-02,CT01303,cookie,ck_001303_9801,0.9,0
ID01303-03,CT01303,badge_id,BDG-001303,0.81,0
ID01304-01,CT01304,email,sarah.becker1304@wernerfairholding.com,1.0,1
ID01304-02,CT01304,cookie,ck_001304_9792,0.76,0
ID01304-03,CT01304,badge_id,BDG-001304,0.85,0
ID01304-04,CT01304,CRM contact id,CRM-001304,0.92,0
ID01305-01,CT01305,email,noah.schmidt1305@neumannsolutionsse.com,1.0,1
ID01305-02,CT01305,cookie,ck_001305_8441,0.75,0
ID01305-03,CT01305,badge_id,BDG-001305,0.74,0
ID01305-04,CT01305,mobile,+49 151 57223553,0.92,0
ID01305-05,CT01305,CRM contact id,CRM-001305,0.83,0
ID01306-01,CT01306,email,felix.hoffmann1306@schmidtdigitalholding.com,1.0,1
ID01306-02,CT01306,cookie,ck_001306_3154,0.75,0
ID01306-03,CT01306,badge_id,BDG-001306,0.98,0
ID01306-04,CT01306,mobile,+49 151 96329513,0.85,0
ID01306-05,CT01306,CRM contact id,CRM-001306,0.74,0
ID01307-01,CT01307,email,laura.schulz1307@wagnertradeholding.com,1.0,1
ID01307-02,CT01307,badge_id,BDG-001307,0.76,0
ID01307-03,CT01307,mobile,+49 151 37140392,0.74,0
ID01308-01,CT01308,email,anna.hoffmann1308@braungroupgroup.com,1.0,1
ID01308-02,CT01308,cookie,ck_001308_5214,0.83,0
ID01308-03,CT01308,badge_id,BDG-001308,0.85,0
ID01308-04,CT01308,mobile,+49 151 51605434,0.87,0
ID01308-05,CT01308,CRM contact id,CRM-001308,0.77,0
ID01309-01,CT01309,email,sofia.kruger1309@bauerholdingsse.com,1.0,1
ID01309-02,CT01309,cookie,ck_001309_2609,0.96,0
ID01309-03,CT01309,mobile,+49 151 86422772,0.73,0
ID01309-04,CT01309,CRM contact id,CRM-001309,0.89,0
ID01310-01,CT01310,email,nina.hartmann1310@wernereventgroup.com,1.0,1
ID01310-02,CT01310,cookie,ck_001310_8235,0.88,0
ID01310-03,CT01310,CRM contact id,CRM-001310,0.94,0
ID01311-01,CT01311,email,clara.wagner1311@hartmannmarketse.com,1.0,1
ID01311-02,CT01311,cookie,ck_001311_4532,0.79,0
ID01311-03,CT01311,badge_id,BDG-001311,0.94,0
ID01311-04,CT01311,mobile,+49 151 43941326,0.76,0
ID01312-01,CT01312,email,tim.meyer1312@neumanngroupgmbh.com,1.0,1
ID01312-02,CT01312,badge_id,BDG-001312,0.81,0
ID01312-03,CT01312,mobile,+49 151 90743345,0.97,0
ID01312-04,CT01312,CRM contact id,CRM-001312,0.73,0
ID01313-01,CT01313,email,ben.lange1313@schmidtpartnersag.com,1.0,1
ID01313-02,CT01313,cookie,ck_001313_7769,0.85,0
ID01313-03,CT01313,mobile,+49 151 97808260,0.73,0
ID01313-04,CT01313,CRM contact id,CRM-001313,0.78,0
ID01314-01,CT01314,email,felix.klein1314@kochsystemsltd.com,1.0,1
ID01314-02,CT01314,cookie,ck_001314_4342,0.98,0
ID01314-03,CT01314,CRM contact id,CRM-001314,0.83,0
ID01315-01,CT01315,email,luca.braun1315@wagnerpartnersgroup.com,1.0,1
ID01315-02,CT01315,cookie,ck_001315_7474,0.86,0
ID01315-03,CT01315,mobile,+49 151 34697616,0.98,0
ID01315-04,CT01315,CRM contact id,CRM-001315,0.81,0
ID01316-01,CT01316,email,lukas.lange1316@bauerdigitalltd.com,1.0,1
ID01316-02,CT01316,cookie,ck_001316_4029,0.95,0
ID01316-03,CT01316,badge_id,BDG-001316,0.93,0
ID01316-04,CT01316,mobile,+49 151 26355739,0.72,0
ID01317-01,CT01317,email,paul.hoffmann1317@wernersolutionsag.com,1.0,1
ID01317-02,CT01317,cookie,ck_001317_8550,0.9,0
ID01317-03,CT01317,CRM contact id,CRM-001317,0.85,0
ID01318-01,CT01318,email,tim.bauer1318@bauerpartnersholding.com,1.0,1
ID01318-02,CT01318,cookie,ck_001318_7424,0.88,0
ID01318-03,CT01318,mobile,+49 151 85842079,0.89,0
ID01318-04,CT01318,CRM contact id,CRM-001318,0.76,0
ID01319-01,CT01319,email,luca.neumann1319@langeexpoag.com,1.0,1
ID01319-02,CT01319,cookie,ck_001319_3397,0.94,0
ID01319-03,CT01319,mobile,+49 151 75476994,0.79,0
ID01320-01,CT01320,email,sarah.kruger1320@hoffmannpartnersag.com,1.0,1
ID01320-02,CT01320,cookie,ck_001320_1753,0.75,0
ID01321-01,CT01321,email,clara.schmitt1321@neumannservicesltd.com,1.0,1
ID01322-01,CT01322,email,tim.werner1322@schmidtexpoag.com,1.0,1
ID01322-02,CT01322,badge_id,BDG-001322,0.79,0
ID01322-03,CT01322,mobile,+49 151 87752617,0.92,0
ID01322-04,CT01322,CRM contact id,CRM-001322,0.74,0
ID01323-01,CT01323,email,emma.bauer1323@wagnerpartnerskg.com,1.0,1
ID01323-02,CT01323,cookie,ck_001323_2569,0.93,0
ID01323-03,CT01323,badge_id,BDG-001323,0.76,0
ID01323-04,CT01323,CRM contact id,CRM-001323,0.97,0
ID01324-01,CT01324,email,jonas.braun1324@kleinsolutionsholding.com,1.0,1
ID01324-02,CT01324,cookie,ck_001324_7986,0.77,0
ID01324-03,CT01324,mobile,+49 151 91120550,0.72,0
ID01325-01,CT01325,email,jonas.becker1325@langeexpoltd.com,1.0,1
ID01325-02,CT01325,cookie,ck_001325_6615,0.94,0
ID01325-03,CT01325,badge_id,BDG-001325,0.86,0
ID01325-04,CT01325,mobile,+49 151 78493051,0.97,0
ID01325-05,CT01325,CRM contact id,CRM-001325,0.8,0
ID01326-01,CT01326,email,finn.zimmermann1326@wagnermarketkg.com,1.0,1
ID01326-02,CT01326,cookie,ck_001326_4889,0.99,0
ID01326-03,CT01326,mobile,+49 151 37126137,0.8,0
ID01327-01,CT01327,email,julia.becker1327@wagnerexpokg.com,1.0,1
ID01327-02,CT01327,cookie,ck_001327_6739,0.91,0
ID01327-03,CT01327,badge_id,BDG-001327,0.9,0
ID01327-04,CT01327,mobile,+49 151 21845765,0.78,0
ID01327-05,CT01327,CRM contact id,CRM-001327,0.81,0
ID01328-01,CT01328,email,max.schulz1328@kocheventse.com,1.0,1
ID01328-02,CT01328,mobile,+49 151 65221804,0.92,0
ID01329-01,CT01329,email,anna.schulz1329@hoffmannpartnersgmbh.com,1.0,1
ID01329-02,CT01329,cookie,ck_001329_5896,0.85,0
ID01329-03,CT01329,CRM contact id,CRM-001329,0.98,0
ID01330-01,CT01330,email,anna.neumann1330@wagnerdigitalltd.com,1.0,1
ID01330-02,CT01330,cookie,ck_001330_9221,0.76,0
ID01330-03,CT01330,badge_id,BDG-001330,0.74,0
ID01330-04,CT01330,CRM contact id,CRM-001330,0.88,0
ID01331-01,CT01331,email,ben.meyer1331@hoffmannexpogroup.com,1.0,1
ID01331-02,CT01331,cookie,ck_001331_1127,0.85,0
ID01331-03,CT01331,badge_id,BDG-001331,0.89,0
ID01331-04,CT01331,CRM contact id,CRM-001331,0.77,0
ID01332-01,CT01332,email,anna.becker1332@schmidtpartnersgroup.com,1.0,1
ID01332-02,CT01332,mobile,+49 151 92939975,0.88,0
ID01332-03,CT01332,CRM contact id,CRM-001332,0.73,0
ID01333-01,CT01333,email,nina.wagner1333@kochfairgroup.com,1.0,1
ID01334-01,CT01334,email,leon.braun1334@schmidtgroupag.com,1.0,1
ID01334-02,CT01334,badge_id,BDG-001334,0.88,0
ID01334-03,CT01334,CRM contact id,CRM-001334,0.91,0
ID01335-01,CT01335,email,lukas.braun1335@bauerexpogroup.com,1.0,1
ID01335-02,CT01335,cookie,ck_001335_6020,0.74,0
ID01335-03,CT01335,CRM contact id,CRM-001335,0.96,0
ID01336-01,CT01336,email,luca.bauer1336@langegroupholding.com,1.0,1
